series_id,label,title,units,frequency,date,value,retrieved
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1995-07-01,965.53,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1995-10-01,982.059,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1996-01-01,1003.747,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1996-04-01,1026.468,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1996-07-01,1058.965,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1996-10-01,1083.597,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1997-01-01,1107.299,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1997-04-01,1129.567,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1997-07-01,1178.364,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1997-10-01,1181.123,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1998-01-01,1212.378,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1998-04-01,1247.103,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1998-07-01,1261.652,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1998-10-01,1295.444,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1999-01-01,1322.305,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1999-04-01,1353.96,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1999-07-01,1386.594,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,1999-10-01,1395.049,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2000-01-01,1450.25,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2000-04-01,1498.729,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2000-07-01,1519.657,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2000-10-01,1525.091,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2001-01-01,1505.248,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2001-04-01,1473.585,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2001-07-01,1452.58,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2001-10-01,1408.856,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2002-01-01,1374.027,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2002-04-01,1357.267,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2002-07-01,1348.884,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2002-10-01,1331.215,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2003-01-01,1332.696,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2003-04-01,1366.842,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2003-07-01,1392.121,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2003-10-01,1411.859,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2004-01-01,1401.83,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2004-04-01,1445.457,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2004-07-01,1490.495,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2004-10-01,1531.693,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2005-01-01,1568.306,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2005-04-01,1603.838,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2005-07-01,1643.13,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2005-10-01,1668.669,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2006-01-01,1735.308,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2006-04-01,1774.4,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2006-07-01,1815.947,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2006-10-01,1849.549,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2007-01-01,1892.034,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2007-04-01,1937.718,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2007-07-01,1967.377,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2007-10-01,1997.123,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2008-01-01,2013.699,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2008-04-01,2024.039,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2008-07-01,2007.007,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2008-10-01,1918.738,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2009-01-01,1761.401,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2009-04-01,1684.966,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2009-07-01,1656.037,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2009-10-01,1659.323,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2010-01-01,1659.963,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2010-04-01,1715.746,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2010-07-01,1762.364,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2010-10-01,1801.85,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2011-01-01,1805.118,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2011-04-01,1862.009,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2011-07-01,1953.756,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2011-10-01,2008.976,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2012-01-01,2073.366,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2012-04-01,2126.171,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2012-07-01,2125.95,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2012-10-01,2148.622,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2013-01-01,2175.318,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2013-04-01,2188.629,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2013-07-01,2230.759,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2013-10-01,2290.541,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2014-01-01,2335.499,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2014-04-01,2407.208,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2014-07-01,2465.578,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2014-10-01,2492.333,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2015-01-01,2497.171,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2015-04-01,2510.545,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2015-07-01,2521.879,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2015-10-01,2500.42,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2016-01-01,2488.836,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2016-04-01,2511.643,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2016-07-01,2543.679,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2016-10-01,2571.821,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2017-01-01,2603.148,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2017-04-01,2640.229,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2017-07-01,2668.855,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2017-10-01,2732.168,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2018-01-01,2810.324,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2018-04-01,2846.516,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2018-07-01,2870.365,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2018-10-01,2898.677,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2019-01-01,2932.41,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2019-04-01,3000.782,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2019-07-01,3031.12,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2019-10-01,3010.301,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2020-01-01,2965.479,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2020-04-01,2736.487,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2020-07-01,2852.508,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2020-10-01,2938.775,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2021-01-01,3002.811,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2021-04-01,3078.401,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2021-07-01,3096.193,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2021-10-01,3171.559,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2022-01-01,3314.956,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2022-04-01,3438.72,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2022-07-01,3547.608,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2022-10-01,3636.96,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2023-01-01,3756.575,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2023-04-01,3854.267,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2023-07-01,3871.644,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2023-10-01,3941.343,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2024-01-01,3963.752,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2024-04-01,4012.411,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2024-07-01,4069.186,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2024-10-01,4046.39,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2025-01-01,4137.819,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2025-04-01,4207.512,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2025-07-01,4293.474,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2025-10-01,4364.412,2026-05-15
PNFI,private_nonresidential_fixed_invest,Private Nonresidential Fixed Investment,Bil. of $,Q,2026-01-01,4494.45,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-16,2066.66,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-17,2047.21,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-18,2047.63,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-19,2040.04,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-20,2052.32,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-23,2048.04,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-24,2076.06,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-25,2090.54,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-26,2090.1,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-27,2099.06,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-05-31,2096.96,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-01,2099.33,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-02,2105.26,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-03,2099.13,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-06,2109.41,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-07,2112.13,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-08,2119.12,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-09,2115.48,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-10,2096.07,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-13,2079.06,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-14,2075.32,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-15,2071.5,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-16,2077.99,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-17,2071.22,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-20,2083.25,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-21,2088.9,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-22,2085.45,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-23,2113.32,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-24,2037.41,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-27,2000.54,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-28,2036.09,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-29,2070.77,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-06-30,2098.86,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-01,2102.95,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-05,2088.55,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-06,2099.73,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-07,2097.9,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-08,2129.9,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-11,2137.16,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-12,2152.14,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-13,2152.43,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-14,2163.75,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-15,2161.74,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-18,2166.89,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-19,2163.78,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-20,2173.02,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-21,2165.17,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-22,2175.03,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-25,2168.48,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-26,2169.18,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-27,2166.58,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-28,2170.06,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-07-29,2173.6,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-01,2170.84,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-02,2157.03,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-03,2163.79,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-04,2164.25,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-05,2182.87,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-08,2180.89,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-09,2181.74,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-10,2175.49,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-11,2185.79,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-12,2184.05,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-15,2190.15,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-16,2178.15,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-17,2182.22,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-18,2187.02,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-19,2183.87,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-22,2182.64,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-23,2186.9,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-24,2175.44,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-25,2172.47,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-26,2169.04,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-29,2180.38,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-30,2176.12,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-08-31,2170.95,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-01,2170.86,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-02,2179.98,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-06,2186.48,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-07,2186.16,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-08,2181.3,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-09,2127.81,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-12,2159.04,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-13,2127.02,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-14,2125.77,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-15,2147.26,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-16,2139.16,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-19,2139.12,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-20,2139.76,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-21,2163.12,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-22,2177.18,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-23,2164.69,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-26,2146.1,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-27,2159.93,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-28,2171.37,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-29,2151.13,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-09-30,2168.27,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-03,2161.2,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-04,2150.49,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-05,2159.73,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-06,2160.77,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-07,2153.74,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-10,2163.66,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-11,2136.73,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-12,2139.18,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-13,2132.55,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-14,2132.98,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-17,2126.5,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-18,2139.6,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-19,2144.29,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-20,2141.34,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-21,2141.16,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-24,2151.33,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-25,2143.16,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-26,2139.43,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-27,2133.04,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-28,2126.41,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-10-31,2126.15,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-01,2111.72,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-02,2097.94,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-03,2088.66,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-04,2085.18,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-07,2131.52,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-08,2139.56,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-09,2163.26,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-10,2167.48,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-11,2164.45,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-14,2164.2,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-15,2180.39,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-16,2176.94,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-17,2187.12,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-18,2181.9,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-21,2198.18,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-22,2202.94,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-23,2204.72,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-25,2213.35,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-28,2201.72,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-29,2204.66,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-11-30,2198.81,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-01,2191.08,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-02,2191.95,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-05,2204.71,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-06,2212.23,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-07,2241.35,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-08,2246.19,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-09,2259.53,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-12,2256.96,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-13,2271.72,2026-05-15
SP500,sp500_index,S&P 500,Index,D,2016-12-14,2253.28,2026-05-15
