series_id,label,group,title,units,frequency,date,value,retrieved
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1904-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1904-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1904-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1904-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1905-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1906-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-07-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-08-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1907-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-01-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1908-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1909-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-07-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-08-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1910-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-01-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-07-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-08-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1911-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-01-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1912-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-07-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-08-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1913-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-01-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-07-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-08-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1914-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1915-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1916-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1917-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-02-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-03-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-09-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-10-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-11-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1918-12-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-01-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-04-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-05-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-06-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-07-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-08-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-09-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-10-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-11-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1919-12-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-01-01,0.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-02-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-03-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-04-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-05-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-06-01,1.0,2026-05-29
USREC,nber_recession,recession_signal,NBER based Recession Indicators for the United States from the Period following the Peak through the Trough,+1 or 0,M,1920-07-01,1.0,2026-05-29
