series_id,label,title,units,date,value,retrieved
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1944-12-01,1113.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-01-01,1143.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-02-01,1191.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-03-01,1179.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-04-01,1148.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-05-01,1138.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-06-01,1133.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-07-01,1144.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-08-01,1159.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-09-01,1143.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-10-01,1231.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-11-01,1291.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1945-12-01,1336.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-01-01,1421.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-02-01,1501.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-03-01,1581.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-04-01,1639.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-05-01,1679.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-06-01,1697.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-07-01,1761.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-08-01,1808.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-09-01,1836.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-10-01,1875.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-11-01,1901.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1946-12-01,1931.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-01-01,1927.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-02-01,1960.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-03-01,1972.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-04-01,1992.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-05-01,2015.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-06-01,2076.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-07-01,2077.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-08-01,2095.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-09-01,2094.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-10-01,2109.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-11-01,2101.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1947-12-01,2130.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-01-01,2179.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-02-01,2105.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-03-01,2163.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-04-01,2202.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-05-01,2245.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-06-01,2280.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-07-01,2284.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-08-01,2269.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-09-01,2264.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-10-01,2263.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-11-01,2280.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1948-12-01,2306.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-01-01,2292.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-02-01,2275.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-03-01,2264.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-04-01,2243.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-05-01,2232.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-06-01,2197.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-07-01,2202.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-08-01,2208.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-09-01,2223.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-10-01,2218.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-11-01,2229.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1949-12-01,2207.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-01-01,2216.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-02-01,2228.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-03-01,2241.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-04-01,2293.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-05-01,2345.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-06-01,2408.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-07-01,2454.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-08-01,2491.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-09-01,2512.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-10-01,2546.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-11-01,2564.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1950-12-01,2542.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-01-01,2609.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-02-01,2628.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-03-01,2670.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-04-01,2696.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-05-01,2711.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-06-01,2692.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-07-01,2692.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-08-01,2689.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-09-01,2674.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-10-01,2699.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-11-01,2660.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1951-12-01,2696.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-01-01,2694.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-02-01,2754.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-03-01,2691.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-04-01,2688.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-05-01,2687.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-06-01,2717.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-07-01,2713.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-08-01,2718.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-09-01,2723.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-10-01,2695.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-11-01,2707.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1952-12-01,2714.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-01-01,2728.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-02-01,2764.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-03-01,2728.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-04-01,2707.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-05-01,2684.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-06-01,2663.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-07-01,2657.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-08-01,2657.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-09-01,2680.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-10-01,2707.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-11-01,2701.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1953-12-01,2713.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-01-01,2651.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-02-01,2709.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-03-01,2703.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-04-01,2701.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-05-01,2680.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-06-01,2669.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-07-01,2664.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-08-01,2666.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-09-01,2661.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-10-01,2677.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-11-01,2720.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1954-12-01,2736.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-01-01,2769.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-02-01,2779.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-03-01,2835.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-04-01,2871.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-05-01,2903.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-06-01,2916.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-07-01,2932.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-08-01,2922.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-09-01,2921.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-10-01,2901.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-11-01,2898.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1955-12-01,2903.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-01-01,2933.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-02-01,2986.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-03-01,2999.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-04-01,3033.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-05-01,3073.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-06-01,3202.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-07-01,3117.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-08-01,3160.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-09-01,3129.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-10-01,3113.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-11-01,3105.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1956-12-01,3106.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-01-01,2996.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-02-01,3065.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-03-01,3073.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-04-01,3048.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-05-01,3035.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-06-01,3035.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-07-01,3011.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-08-01,2986.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-09-01,2971.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-10-01,2965.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-11-01,2945.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1957-12-01,2935.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-01-01,2925.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-02-01,2792.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-03-01,2853.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-04-01,2823.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-05-01,2815.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-06-01,2796.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-07-01,2807.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-08-01,2833.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-09-01,2874.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-10-01,2917.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-11-01,2982.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1958-12-01,2910.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-01-01,2993.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-02-01,2980.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-03-01,3013.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-04-01,3085.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-05-01,3087.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-06-01,3100.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-07-01,3087.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-08-01,3085.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-09-01,3051.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-10-01,3016.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-11-01,3025.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1959-12-01,3058.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-01-01,3021.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-02-01,3053.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-03-01,2881.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-04-01,3004.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-05-01,3021.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-06-01,2999.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-07-01,3002.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-08-01,2973.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-09-01,2959.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-10-01,2956.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-11-01,2936.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1960-12-01,2862.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-01-01,2909.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-02-01,2888.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-03-01,2910.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-04-01,2883.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-05-01,2866.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-06-01,2907.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-07-01,2883.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-08-01,2902.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-09-01,2918.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-10-01,2935.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-11-01,2941.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1961-12-01,2951.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-01-01,2892.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-02-01,2975.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-03-01,2941.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-04-01,3018.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-05-01,3025.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-06-01,2960.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-07-01,3025.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-08-01,3027.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-09-01,3033.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-10-01,3031.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-11-01,3035.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1962-12-01,3008.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-01-01,3021.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-02-01,2997.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-03-01,2979.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-04-01,3046.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-05-01,3061.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-06-01,3060.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-07-01,3088.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-08-01,3099.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-09-01,3110.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-10-01,3104.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-11-01,3083.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1963-12-01,3082.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-01-01,2996.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-02-01,3132.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-03-01,3125.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-04-01,3113.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-05-01,3125.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-06-01,3147.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-07-01,3157.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-08-01,3166.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-09-01,3171.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-10-01,3200.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-11-01,3226.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1964-12-01,3233.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-01-01,3231.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-02-01,3225.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-03-01,3241.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-04-01,3200.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-05-01,3269.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-06-01,3279.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-07-01,3249.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-08-01,3303.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-09-01,3320.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-10-01,3340.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-11-01,3365.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1965-12-01,3406.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-01-01,3379.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-02-01,3336.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-03-01,3421.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-04-01,3394.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-05-01,3360.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-06-01,3422.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-07-01,3420.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-08-01,3394.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-09-01,3367.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-10-01,3340.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-11-01,3314.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1966-12-01,3318.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-01-01,3329.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-02-01,3317.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-03-01,3290.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-04-01,3277.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-05-01,3262.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-06-01,3264.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-07-01,3303.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-08-01,3312.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-09-01,3314.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-10-01,3313.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-11-01,3344.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1967-12-01,3345.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-01-01,3211.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-02-01,3397.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-03-01,3388.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-04-01,3401.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-05-01,3390.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-06-01,3363.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-07-01,3386.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,1968-08-01,3417.0,2026-05-15
